"Crash.ID","State","Month","Year","Crash.Type","Number.Fatalities","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","National.LGA.Name.2017","Christmas.Period","Easter.Period","Time.of.day"
20201234,"NSW",9,2020,"Single",1,"No","No","No","100","Wagga Wagga","No","No","Night"
20202153,"Vic",9,2020,"Single",1,"No","No","No","100","Campaspe (S)","No","No","Day"
20201223,"NSW",9,2020,"Multiple",1,"No","No","No","60","Inner West","No","No","Night"
20201255,"NSW",9,2020,"Multiple",1,"No","No","No","80","Cessnock","No","No","Day"
20202179,"Vic",9,2020,"Single",1,"No","No","No","80","Knox (C)","No","No","Day"
20208003,"ACT",9,2020,"Multiple",1,"No","No","No","80","Unincorporated ACT","No","No","Day"
20201033,"NSW",9,2020,"Single",1,"No","No","No","50","Lismore","No","No","Night"
20203115,"Qld",9,2020,"Single",1,"No","No","No","100","Central Highlands (R) (Qld)","No","No","Night"
20201128,"NSW",9,2020,"Multiple",1,"No","No","No","60","Liverpool","No","No","Night"
20203098,"Qld",9,2020,"Single",1,"No","No","No","60","Ipswich (C)","No","No","Night"
20201087,"NSW",9,2020,"Multiple",1,"No","No","No","70","Central Coast","No","No","Day"
20203154,"Qld",9,2020,"Single",1,"No","No","No","100","North Burnett (R)","No","No","Night"
20203092,"Qld",9,2020,"Single",1,"No","No","No","100","Toowoomba (R)","No","No","Night"
20201263,"NSW",9,2020,"Multiple",2,"No","No","No","100","Walcha","No","No","Day"
20201190,"NSW",9,2020,"Multiple",1,"No","No","No","70","Cumberland","No","No","Night"
20203182,"Qld",9,2020,"Single",1,"No","No","No","100","Gympie (R)","No","No","Day"
20202049,"Vic",9,2020,"Single",1,"No","No","No","100","Corangamite (S)","No","No","Night"
20203191,"Qld",9,2020,"Multiple",1,"No","No","Yes","100","Cassowary Coast (R)","No","No","Day"
20201013,"NSW",9,2020,"Multiple",1,"No","No","Yes","110","Yass Valley","No","No","Night"
20202057,"Vic",9,2020,"Single",1,"No","No","No","100","Greater Shepparton (C)","No","No","Day"
20203028,"Qld",9,2020,"Single",1,"No","No","No","100","Cook (S)","No","No","Night"
20203178,"Qld",9,2020,"Multiple",3,"No","No","No","80","Burdekin (S)","No","No","Day"
20203142,"Qld",9,2020,"Multiple",1,"No","No","No","60","Brisbane (C)","No","No","Night"
20205136,"WA",9,2020,"Single",1,"No","No","Yes",NA,NA,"No","No","Day"
20203218,"Qld",9,2020,"Single",1,"No","No","No","100","Cloncurry (S)","No","No","Night"
20205120,"WA",9,2020,"Multiple",2,"No","No","No","90",NA,"No","No","Day"
20205121,"WA",9,2020,"Multiple",1,"No","No","No","50",NA,"No","No","Night"
20205022,"WA",9,2020,"Single",1,"No","No","No","110",NA,"No","No","Day"
20201143,"NSW",9,2020,"Multiple",1,"No","No","No","70","Cumberland","No","No","Night"
20203003,"Qld",9,2020,"Single",1,"No","No","No","60","South Burnett (R)","No","No","Day"
20201152,"NSW",9,2020,"Multiple",1,"Yes","No","No","40","Sydney","No","No","Day"
20202145,"Vic",9,2020,"Multiple",1,"No","No","No","60","Greater Bendigo (C)","No","No","Night"
20204036,"SA",9,2020,"Multiple",1,"No","No","No","100","Light (RegC)","No","No","Day"
20205100,"WA",9,2020,"Single",1,"No","No","No","80",NA,"No","No","Day"
20201059,"NSW",9,2020,"Single",1,"No","No","No","100","Weddin","No","No","Night"
20201252,"NSW",9,2020,"Single",1,"No","No","No","110","Hay","No","No","Day"
20202181,"Vic",9,2020,"Single",1,"No","No","No","100","Buloke (S)","No","No","Day"
20203210,"Qld",9,2020,"Single",1,"No","No","No","60","Bundaberg (R)","No","No","Night"
20201188,"NSW",9,2020,"Multiple",1,"No","Yes","No","80","The Hills","No","No","Day"
20201172,"NSW",9,2020,"Multiple",1,"No","No","No","100","Shoalhaven","No","No","Day"
20203021,"Qld",9,2020,"Single",1,"No","No","No","100","Livingstone (S)","No","No","Night"
20205055,"WA",9,2020,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20205075,"WA",9,2020,"Single",1,"No","No","No","110",NA,"No","No","Night"
20201012,"NSW",9,2020,"Single",1,"No","No","No","70","Liverpool","No","No","Day"
20203110,"Qld",9,2020,"Multiple",1,"No","No","No","60","Southern Downs (R)","No","No","Day"
20203032,"Qld",9,2020,"Multiple",1,"Yes","No","No","60","Brisbane (C)","No","No","Day"
20204066,"SA",9,2020,"Single",1,"No","No","No","80","Adelaide Hills (DC)","No","No","Day"
20203190,"Qld",9,2020,"Multiple",1,"No","No","Yes","80","Cairns (R)","No","No","Day"
20202156,"Vic",9,2020,"Multiple",1,"No","No","No","100","Ballarat (C)","No","No","Day"
20204060,"SA",9,2020,"Multiple",1,"No","No","Yes","100","Port Pirie City and Dists (M)","No","No","Night"
20205056,"WA",9,2020,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20201151,"NSW",9,2020,"Single",1,"No","Yes","No","100","Yass Valley","No","No","Day"
20201235,"NSW",9,2020,"Single",1,"No","No","No","100","Eurobodalla","No","No","Day"
20202014,"Vic",9,2020,"Multiple",1,"No","No","No","70","Macedon Ranges (S)","No","No","Day"
20203153,"Qld",9,2020,"Single",1,"No","No","No","70","Mareeba (S)","No","No","Day"
20201096,"NSW",9,2020,"Multiple",1,"No","No","Yes","50","Bayside","No","No","Day"
20208002,"ACT",9,2020,"Single",1,"No","No","No","100","Unincorporated ACT","No","No","Day"
20201127,"NSW",9,2020,"Multiple",1,"No","No","No","80","Clarence Valley","No","No","Day"
20201066,"NSW",9,2020,"Multiple",1,"No","No","No","50","Randwick","No","No","Day"
20201250,"NSW",9,2020,"Single",1,"No","No","No","100","Mid-Western Regional","No","No","Day"
20202002,"Vic",9,2020,"Single",1,"No","No","No","50","Greater Shepparton (C)","No","No","Day"
20201038,"NSW",9,2020,"Single",1,"No","No","No","100","Narrabri","No","No","Day"
20201083,"NSW",9,2020,"Multiple",1,"No","No","No","100","Coffs Harbour","No","No","Night"
20202067,"Vic",9,2020,"Single",1,"No","No","No","50","Greater Bendigo (C)","No","No","Night"
20201133,"NSW",9,2020,"Single",1,"No","No","Yes","100","Mid-Coast","No","No","Night"
20202061,"Vic",9,2020,"Single",1,"No","No","No","100","South Gippsland (S)","No","No","Night"
20201120,"NSW",9,2020,"Single",2,"No","No","No","70","Canterbury-Bankstown","No","No","Night"
20202099,"Vic",9,2020,"Multiple",2,"No","No","No","80","Wyndham (C)","No","No","Night"
20201117,"NSW",9,2020,"Single",1,"No","No","No","40","Parramatta","No","No","Day"
20203193,"Qld",9,2020,"Single",1,"No","No","No","80","Moreton Bay (R)","No","No","Night"
20201254,"NSW",8,2020,"Single",1,"No","No","No","60","Sydney","No","No","Night"
20202084,"Vic",8,2020,"Multiple",1,"No","No","No","60","Mornington Peninsula (S)","No","No","Day"
20205124,"WA",8,2020,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20207005,"NT",8,2020,"Single",1,"No","No","No","110","MacDonnell (R)","No","No","Night"
20203226,"Qld",8,2020,"Single",1,"No","No","No","60","Gympie (R)","No","No","Night"
20206003,"Tas",8,2020,"Multiple",1,"No","No","No","60","Launceston (C)","No","No","Night"
20202022,"Vic",8,2020,"Single",1,"No","No","No","60","Kingston (C) (Vic.)","No","No","Day"
20203233,"Qld",8,2020,"Multiple",1,"No","No","No","100","Bundaberg (R)","No","No","Day"
20202059,"Vic",8,2020,"Multiple",1,"No","No","No","100","Mildura (RC)","No","No","Day"
20201267,"NSW",8,2020,"Multiple",1,"No","No","No","50","Hay","No","No","Night"
20201189,"NSW",8,2020,"Multiple",1,"No","No","No","70","Newcastle","No","No","Night"
20201173,"NSW",8,2020,"Multiple",1,"No","No","Yes","100","Eurobodalla","No","No","Day"
20203041,"Qld",8,2020,"Single",2,"No","No","No","80","Gladstone (R)","No","No","Night"
20201115,"NSW",8,2020,"Single",2,"No","No","No","100","Griffith","No","No","Day"
20205009,"WA",8,2020,"Single",1,"No","No","No","110",NA,"No","No","Day"
20205020,"WA",8,2020,"Single",1,"No","No","No","90",NA,"No","No","Night"
20204002,"SA",8,2020,"Single",1,"No","No","No","60","Holdfast Bay (C)","No","No","Night"
20207007,"NT",8,2020,"Single",2,"No","No","No","130","Barkly (R)","No","No","Day"
20201183,"NSW",8,2020,"Single",1,"No","No","No","100","Hornsby","No","No","Day"
20201258,"NSW",8,2020,"Multiple",1,"No","No","No","50","Blacktown","No","No","Day"
20201236,"NSW",8,2020,"Multiple",1,"No","Yes","No","60","Bayside","No","No","Day"
20206017,"Tas",8,2020,"Multiple",1,"No","No","No","80","Huon Valley (M)","No","No","Day"
20201213,"NSW",8,2020,"Multiple",1,"No","No","No","100","Tweed","No","No","Night"
20203013,"Qld",8,2020,"Multiple",1,"No","No","No","80","Moreton Bay (R)","No","No","Day"
20205010,"WA",8,2020,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20203033,"Qld",8,2020,"Single",1,"No","No","No","100","Scenic Rim (R)","No","No","Day"
20206026,"Tas",8,2020,"Multiple",2,"Yes","No","No","90","Kingborough (M)","No","No","Day"
20207027,"NT",8,2020,"Single",1,"No","No","No","100","West Arnhem (R)","No","No","Day"
20203046,"Qld",8,2020,"Single",1,"No","No","No","100","Charters Towers (R)","No","No","Night"
20205072,"WA",8,2020,"Single",1,"No","No","No",NA,NA,"No","No","Day"
20205035,"WA",8,2020,"Multiple",1,"No","Yes","Yes","100",NA,"No","No","Day"
20201177,"NSW",8,2020,"Single",1,"No","No","No","100","Lithgow","No","No","Night"
20203012,"Qld",8,2020,"Single",1,"No","No","No","100","Central Highlands (R) (Qld)","No","No","Night"
20202095,"Vic",8,2020,"Single",1,"No","No","No","100","Indigo (S)","No","No","Day"
20203047,"Qld",8,2020,"Single",1,"No","No","No","70","Moreton Bay (R)","No","No","Night"
20202082,"Vic",8,2020,"Single",1,"No","No","No","110","Ballarat (C)","No","No","Day"
20205061,"WA",8,2020,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20203030,"Qld",8,2020,"Single",1,"No","No","No","50","Gympie (R)","No","No","Night"
20201058,"NSW",8,2020,"Multiple",1,"No","No","No","80","Yass Valley","No","No","Night"
20206030,"Tas",8,2020,"Multiple",2,"No","No","No","100","West Tamar (M)","No","No","Day"
20205116,"WA",8,2020,"Multiple",1,"No","Yes","No","90",NA,"No","No","Day"
20201261,"NSW",8,2020,"Single",1,"No","No","No","80","Kempsey","No","No","Day"
20207001,"NT",8,2020,"Single",1,"No","No","No","130","Victoria Daly (R)","No","No","Night"
20203045,"Qld",8,2020,"Single",1,"No","No","No","80","Cairns (R)","No","No","Day"
20205016,"WA",8,2020,"Single",1,"No","No","No","80",NA,"No","No","Day"
20203237,"Qld",8,2020,"Multiple",1,"No","No","No","60","Moreton Bay (R)","No","No","Day"
20205113,"WA",8,2020,"Single",2,"No","No","No","110",NA,"No","No","Night"
20201108,"NSW",8,2020,"Multiple",1,"No","No","No","70","Sydney","No","No","Day"
20201195,"NSW",8,2020,"Multiple",1,"No","No","No","60","Wagga Wagga","No","No","Day"
20201275,"NSW",8,2020,"Single",1,"Yes","No","No","100","Cabonne","No","No","Day"
20203156,"Qld",8,2020,"Single",1,"No","No","No","100","Gympie (R)","No","No","Day"
20203131,"Qld",8,2020,"Multiple",2,"No","No","Yes","80","Scenic Rim (R)","No","No","Day"
20204081,"SA",8,2020,"Single",1,"No","No","No","50","Gawler (T)","No","No","Day"
20201088,"NSW",8,2020,"Multiple",2,"No","No","No","50","Port Stephens","No","No","Day"
20203119,"Qld",8,2020,"Single",1,"No","No","No","110","Sunshine Coast (R)","No","No","Day"
20202165,"Vic",8,2020,"Multiple",1,"No","No","No","100","Mornington Peninsula (S)","No","No","Day"
20204019,"SA",8,2020,"Multiple",2,"No","Yes","No","100","Alexandrina (DC)","No","No","Day"
20201015,"NSW",8,2020,"Multiple",1,"No","No","No","100","Inverell","No","No","Day"
20203060,"Qld",8,2020,"Multiple",1,"No","Yes","No","80","Fraser Coast (R)","No","No","Day"
20203022,"Qld",8,2020,"Multiple",1,"No","No","No","70","Logan (C)","No","No","Day"
20202103,"Vic",8,2020,"Single",1,"No","No","No","100","Alpine (S)","No","No","Day"
20201097,"NSW",8,2020,"Single",1,"No","No","No","80","Cessnock","No","No","Day"
20201129,"NSW",8,2020,"Single",1,"No","No","No","90","Eurobodalla","No","No","Day"
20201156,"NSW",8,2020,"Single",1,"No","No","No","100","Armidale Regional","No","No","Day"
20205031,"WA",8,2020,"Single",1,"No","No","No","70",NA,"No","No","Night"
20202191,"Vic",8,2020,"Single",1,"No","No","No","60","Greater Shepparton (C)","No","No","Night"
20201205,"NSW",8,2020,"Multiple",1,"No","No","No","60","Liverpool","No","No","Day"
20203018,"Qld",8,2020,"Single",1,"No","No","No","100","Scenic Rim (R)","No","No","Day"
20203150,"Qld",8,2020,"Multiple",3,"No","No","No","60","Gold Coast (C)","No","No","Day"
20202105,"Vic",8,2020,"Single",1,"No","No","No","60","Greater Geelong (C)","No","No","Night"
20201021,"NSW",8,2020,"Single",1,"No","No","No","50","Fairfield","No","No","Night"
20203236,"Qld",8,2020,"Single",1,"No","No","No","60","Brisbane (C)","No","No","Night"
20203234,"Qld",8,2020,"Single",1,"No","No","No","80","Bundaberg (R)","No","No","Night"
20203024,"Qld",8,2020,"Single",1,"No","No","No","50","Moreton Bay (R)","No","No","Day"
20201251,"NSW",8,2020,"Single",1,"No","No","No","60","Georges River","No","No","Night"
20202131,"Vic",8,2020,"Single",1,"No","No","No","50","Frankston (C)","No","No","Day"
20202087,"Vic",8,2020,"Single",1,"No","No","No","60","East Gippsland (S)","No","No","Day"
20203088,"Qld",8,2020,"Single",1,"No","No","No","110","Gympie (R)","No","No","Night"
20204009,"SA",8,2020,"Single",1,"No","No","No","60","Marion (C)","No","No","Night"
20202166,"Vic",8,2020,"Single",1,"No","No","No","100","South Gippsland (S)","No","No","Day"
20202173,"Vic",8,2020,"Multiple",1,"No","No","No","100","Hepburn (S)","No","No","Day"
20202062,"Vic",8,2020,"Single",1,"No","No","No","70","Whitehorse (C)","No","No","Night"
20201051,"NSW",8,2020,"Multiple",1,"No","No","No","70","Penrith","No","No","Day"
20201163,"NSW",8,2020,"Multiple",2,"No","No","Yes","100","Wagga Wagga","No","No","Day"
20203124,"Qld",8,2020,"Multiple",1,"No","No","No","90","Moreton Bay (R)","No","No","Day"
20205040,"WA",8,2020,"Single",1,"No","No","No","110",NA,"No","No","Day"
20208004,"ACT",7,2020,"Multiple",1,"No","No","No","70","Unincorporated ACT","No","No","Day"
20201232,"NSW",7,2020,"Single",1,"No","No","No","100","Cabonne","No","No","Day"
20207002,"NT",7,2020,"Single",1,"No","No","No","130","Barkly (R)","No","No","Day"
20205085,"WA",7,2020,"Single",1,"No","No","No","70",NA,"No","No","Night"
20204072,"SA",7,2020,"Multiple",1,"No","No","No","110","Mallala (DC)","No","No","Night"
20202126,"Vic",7,2020,"Single",2,"No","No","No","100","Mount Alexander (S)","No","No","Night"
20201068,"NSW",7,2020,"Single",1,"No","No","No","60","Lake Macquarie","No","No","Night"
20202056,"Vic",7,2020,"Single",1,"No","No","No","60","Northern Grampians (S)","No","No","Night"
20205007,"WA",7,2020,"Multiple",1,"No","Yes","No","50",NA,"No","No","Day"
20201169,"NSW",7,2020,"Single",1,"No","No","No","100","Tenterfield","No","No","Day"
20207018,"NT",7,2020,"Single",1,"No","No","No","130","Katherine (T)","No","No","Night"
20203235,"Qld",7,2020,"Single",1,"No","No","No","80","Mareeba (S)","No","No","Day"
20202058,"Vic",7,2020,"Multiple",1,"No","Yes","No","80","Monash (C)","No","No","Night"
20203023,"Qld",7,2020,"Multiple",1,"Yes","No","No","60","Sunshine Coast (R)","No","No","Night"
20207025,"NT",7,2020,"Single",1,"No","No","No","100","MacDonnell (R)","No","No","Night"
20203135,"Qld",7,2020,"Single",1,"No","No","No","80","Mareeba (S)","No","No","Day"
20201147,"NSW",7,2020,"Single",1,"No","Yes","No","100","Federation","No","No","Day"
20201138,"NSW",7,2020,"Single",2,"No","No","No","100","Warrumbungle","No","No","Day"
20201180,"NSW",7,2020,"Multiple",1,"No","No","No","80","The Hills","No","No","Night"
20205112,"WA",7,2020,"Multiple",1,"No","No","No",NA,NA,"No","No","Night"
20205066,"WA",7,2020,"Multiple",1,"No","No","Yes","70",NA,"No","No","Day"
20205131,"WA",7,2020,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20201016,"NSW",7,2020,"Single",1,"No","No","No","80","Ballina","No","No","Day"
20204024,"SA",7,2020,"Multiple",1,"No","No","Yes","110","Mid Murray (DC)","No","No","Night"
20203151,"Qld",7,2020,"Multiple",1,"No","No","No","100","Fraser Coast (R)","No","No","Night"
20204059,"SA",7,2020,"Multiple",1,"No","No","No","90","Salisbury (C)","No","No","Night"
20206010,"Tas",7,2020,"Multiple",1,"No","No","No","110","Meander Valley (M)","No","No","Night"
20205070,"WA",7,2020,"Single",1,"No","No","No","110",NA,"No","No","Day"
20202151,"Vic",7,2020,"Single",1,"No","No","No","60","East Gippsland (S)","No","No","Night"
20201122,"NSW",7,2020,"Single",1,"No","No","No","50","Northern Beaches","No","No","Night"
20201043,"NSW",7,2020,"Single",1,"No","No","No","100","Unincorporated","No","No","Night"
20201215,"NSW",7,2020,"Multiple",1,"No","Yes","No","100","Dubbo Regional","No","No","Night"
20203152,"Qld",7,2020,"Single",1,"No","No","No","100","Lockyer Valley (R)","No","No","Night"
20201242,"NSW",7,2020,"Single",1,"No","No","No","60","Cessnock","No","No","Night"
20203086,"Qld",7,2020,"Single",1,"No","No","No","60","Gold Coast (C)","No","No","Day"
20207028,"NT",7,2020,"Single",1,"No","No","No","80","Victoria Daly (R)","No","No","Night"
20202036,"Vic",7,2020,"Single",2,"No","No","No","100","Moira (S)","No","No","Night"
20203141,"Qld",7,2020,"Single",1,"No","No","No","50","Bundaberg (R)","No","No","Day"
20205023,"WA",7,2020,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20204080,"SA",7,2020,"Single",1,"No","No","No","80","Mount Barker (DC)","No","No","Day"
20203220,"Qld",7,2020,"Multiple",1,"No","No","No","50","Brisbane (C)","No","No","Day"
20203061,"Qld",7,2020,"Single",1,"No","No","No","100","Lockhart River (S)","No","No","Night"
20201055,"NSW",7,2020,"Single",1,"No","No","No","100","Tamworth Regional","No","No","Day"
20206012,"Tas",7,2020,"Multiple",1,"No","No","No","40","Circular Head (M)","No","No","Day"
20204044,"SA",7,2020,"Multiple",1,"No","Yes","No","60","Salisbury (C)","No","No","Day"
20205063,"WA",7,2020,"Single",1,"No","No","No","110",NA,"No","No","Day"
20201112,"NSW",7,2020,"Multiple",1,"No","No","No","60","Liverpool","No","No","Day"
20202138,"Vic",7,2020,"Single",1,"No","No","No","100","East Gippsland (S)","No","No","Day"
20203054,"Qld",7,2020,"Single",1,"No","No","No","100","Southern Downs (R)","No","No","Night"
20204076,"SA",7,2020,"Single",1,"No","No","No","100","Whyalla (C)","No","No","Day"
20204045,"SA",7,2020,"Multiple",1,"No","No","No","110","Cleve (DC)","No","No","Day"
20202015,"Vic",7,2020,"Multiple",1,"No","No","No","100","Corangamite (S)","No","No","Day"
20201089,"NSW",7,2020,"Multiple",1,"No","Yes","Yes","110","Wollondilly","No","No","Day"
20201178,"NSW",7,2020,"Single",1,"No","No","No","70","Canada Bay","No","No","Day"
20203186,"Qld",7,2020,"Multiple",1,"No","No","No","60","Ipswich (C)","No","No","Day"
20201179,"NSW",7,2020,"Multiple",1,"No","Yes","No","100","Mid-Coast","No","No","Day"
20201042,"NSW",7,2020,"Multiple",1,"No","No","No","100","Shoalhaven","No","No","Day"
20201104,"NSW",7,2020,"Single",1,"No","No","No","100","Glen Innes Severn","No","No","Day"
20203071,"Qld",7,2020,"Multiple",1,"No","No","No","100","South Burnett (R)","No","No","Day"
20203072,"Qld",7,2020,"Multiple",1,"No","No","Yes","110","Goondiwindi (R)","No","No","Day"
20205082,"WA",7,2020,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20201247,"NSW",7,2020,"Single",1,"No","No","No","100","Clarence Valley","No","No","Day"
20205095,"WA",7,2020,"Single",1,"No","No","No","110",NA,"No","No","Night"
20202174,"Vic",7,2020,"Multiple",1,"No","No","No","60","Monash (C)","No","No","Day"
20202190,"Vic",7,2020,"Single",1,"No","No","No","100","Murrindindi (S)","No","No","Day"
20203080,"Qld",7,2020,"Single",1,"No","No","No","50","Logan (C)","No","No","Day"
20202178,"Vic",7,2020,"Single",1,"No","Yes","No","80","Colac-Otway (S)","No","No","Day"
20201072,"NSW",7,2020,"Single",1,"No","No","No","70","Sutherland","No","No","Night"
20204012,"SA",7,2020,"Multiple",1,"No","Yes","No","110","Light (RegC)","No","No","Day"
20201212,"NSW",7,2020,"Single",1,"No","No","Yes","100","Kyogle","No","No","Day"
20203108,"Qld",7,2020,"Single",1,"No","No","Yes","100","Banana (S)","No","No","Day"
20203069,"Qld",7,2020,"Multiple",1,"No","Yes","No","80","Redland (C)","No","No","Day"
20202127,"Vic",7,2020,"Single",1,"No","No","No","100","Mitchell (S)","No","No","Day"
20203087,"Qld",7,2020,"Single",1,"No","No","No","100","Balonne (S)","No","No","Day"
