"Crash.ID","State","Month","Year","Crash.Type","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","Road.User","Gender","Age","National.LGA.Name.2017","Christmas.Period","Easter.Period","Age.Group","Time.of.day"
20132103,"Vic",2,2013,"Multiple","No","No","No","100","Driver","Male",52,NA,"No","No","40_to_64","Day"
20136026,"Tas",2,2013,"Multiple","No","No","No","40","Pedestrian","Male",62,NA,"No","No","40_to_64","Day"
20131203,"NSW",2,2013,"Single","No","No","No","80","Driver","Male",76,NA,"No","No","75_or_older","Night"
20134089,"SA",2,2013,"Multiple","No","No","Yes","80","Motorcycle rider","Male",78,NA,"No","No","75_or_older","Day"
20131012,"NSW",2,2013,"Multiple","No","Yes","No","80","Driver","Female",48,NA,"No","No","40_to_64","Day"
20135040,"WA",2,2013,"Single","No","No","No","80","Driver","Male",14,NA,"No","No","0_to_16","Night"
20132059,"Vic",2,2013,"Single","No","No","No","90","Driver","Male",41,NA,"No","No","40_to_64","Day"
20131096,"NSW",2,2013,"Single","No","No","No","80","Pedestrian","Male",36,NA,"No","No","26_to_39","Night"
20131262,"NSW",2,2013,"Multiple","No","No","No","100","Motorcycle rider","Male",48,NA,"No","No","40_to_64","Day"
20133151,"Qld",2,2013,"Single","No","No","No","60","Driver","Male",41,NA,"No","No","40_to_64","Night"
20131229,"NSW",2,2013,"Multiple","No","No","No","100","Passenger","Male",27,NA,"No","No","26_to_39","Day"
20136030,"Tas",2,2013,"Single","No","No","No","90","Driver","Female",96,NA,"No","No","75_or_older","Day"
20131019,"NSW",2,2013,"Multiple","No","No","Yes","40","Driver","Male",41,NA,"No","No","40_to_64","Day"
20131035,"NSW",2,2013,"Single","No","No","No","60","Pedestrian","Male",50,NA,"No","No","40_to_64","Night"
20133211,"Qld",2,2013,"Single","No","No","No","60","Driver","Female",21,NA,"No","No","17_to_25","Day"
20133188,"Qld",2,2013,"Single","No","No","No","100","Driver","Male",36,NA,"No","No","26_to_39","Night"
20131265,"NSW",2,2013,"Single","No","No","No","90","Driver","Male",79,NA,"No","No","75_or_older","Day"
20133218,"Qld",2,2013,"Single","No","No","No","100","Driver","Male",18,NA,"No","No","17_to_25","Night"
20131007,"NSW",2,2013,"Multiple","No","No","No","100","Driver","Male",71,NA,"No","No","65_to_74","Day"
20133146,"Qld",2,2013,"Multiple","No","No","No","90","Driver","Female",39,NA,"No","No","26_to_39","Night"
20132184,"Vic",2,2013,"Multiple","No","No","Yes","100","Driver","Female",56,NA,"No","No","40_to_64","Day"
20132164,"Vic",2,2013,"Single","No","No","No","100","Passenger","Male",34,NA,"No","No","26_to_39","Night"
20132097,"Vic",2,2013,"Single","No","No","No","100","Driver","Male",59,NA,"No","No","40_to_64","Day"
20133175,"Qld",2,2013,"Single","No","No","No","60","Motorcycle pillion passenger","Male",17,NA,"No","No","17_to_25","Night"
20132185,"Vic",2,2013,"Multiple","No","Yes","No","60","Pedal cyclist","Male",31,NA,"No","No","26_to_39","Day"
20131211,"NSW",2,2013,"Single","No","No","No","80","Driver","Male",22,NA,"No","No","17_to_25","Night"
20133228,"Qld",2,2013,"Single","No","No","No","100","Passenger","Female",49,NA,"No","No","40_to_64","Day"
20135069,"WA",2,2013,"Single","No","No","No","110","Motorcycle pillion passenger","Female",34,NA,"No","No","26_to_39","Night"
20131113,"NSW",2,2013,"Single","No","No","No","110","Driver","Male",49,NA,"No","No","40_to_64","Day"
20135112,"WA",2,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",26,NA,"No","No","26_to_39","Night"
20132138,"Vic",2,2013,"Multiple","No","No","Yes","100","Driver","Female",63,NA,"No","No","40_to_64","Day"
20132016,"Vic",2,2013,"Multiple","No","No","No","50","Motorcycle rider","Male",29,NA,"No","No","26_to_39","Night"
20132222,"Vic",2,2013,"Single","No","No","No","100","Driver","Male",26,NA,"No","No","26_to_39","Day"
20134036,"SA",2,2013,"Single","No","No","No","100","Passenger","Male",31,NA,"No","No","26_to_39","Night"
20133145,"Qld",2,2013,"Single","No","No","No","80","Passenger","Male",5,NA,"No","No","0_to_16","Day"
20135045,"WA",2,2013,"Multiple","No","No","No","50","Driver","Male",28,NA,"No","No","26_to_39","Night"
20133058,"Qld",2,2013,"Single","No","No","No","60","Driver","Male",40,NA,"No","No","40_to_64","Day"
20131279,"NSW",2,2013,"Multiple","No","No","Yes","100","Driver","Female",28,NA,"No","No","26_to_39","Night"
20133006,"Qld",2,2013,"Single","No","No","No","100","Motorcycle pillion passenger","Female",58,NA,"No","No","40_to_64","Day"
20131299,"NSW",2,2013,"Multiple","No","No","No","60","Driver","Male",27,NA,"No","No","26_to_39","Night"
20131002,"NSW",2,2013,"Multiple","No","No","No","110","Pedal cyclist","Male",43,NA,"No","No","40_to_64","Day"
20131293,"NSW",2,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",20,NA,"No","No","17_to_25","Night"
20131064,"NSW",2,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",21,NA,"No","No","17_to_25","Day"
20135054,"WA",2,2013,"Single","No","No","No","70","Passenger","Male",31,NA,"No","No","26_to_39","Night"
20132037,"Vic",2,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",52,NA,"No","No","40_to_64","Day"
20135054,"WA",2,2013,"Single","No","No","No","70","Passenger","Male",34,NA,"No","No","26_to_39","Night"
20132027,"Vic",2,2013,"Single","No","No","No","50","Driver","Male",35,NA,"No","No","26_to_39","Day"
20131238,"NSW",2,2013,"Multiple","No","No","Yes","100","Driver","Male",59,NA,"No","No","40_to_64","Night"
20133228,"Qld",2,2013,"Single","No","No","No","100","Passenger","Male",4,NA,"No","No","0_to_16","Day"
20135141,"WA",2,2013,"Single","No","No","No","50","Driver","Male",47,NA,"No","No","40_to_64","Night"
20133198,"Qld",2,2013,"Single","No","No","No","100","Driver","Male",19,NA,"No","No","17_to_25","Day"
20135144,"WA",2,2013,"Multiple","No","No","No","100","Driver","Female",21,NA,"No","No","17_to_25","Night"
20137014,"NT",2,2013,"Single","No","No","No","130","Driver","Male",18,NA,"No","No","17_to_25","Day"
20136019,"Tas",2,2013,"Single","No","No","No","<40","Motorcycle rider","Male",23,NA,"No","No","17_to_25","Day"
20131137,"NSW",2,2013,"Single","No","No","No","90","Driver","Male",53,NA,"No","No","40_to_64","Day"
20133119,"Qld",2,2013,"Multiple","No","No","No","70","Driver","Male",39,NA,"No","No","26_to_39","Day"
20132020,"Vic",2,2013,"Single","No","No","No","100","Motorcycle rider","Female",65,NA,"No","No","65_to_74","Day"
20133015,"Qld",2,2013,"Multiple","No","No","No","100","Driver","Male",48,NA,"No","No","40_to_64","Night"
20134077,"SA",2,2013,"Multiple","No","No","No","100","Driver","Male",20,NA,"No","No","17_to_25","Day"
20131185,"NSW",2,2013,"Multiple","No","No","No","80","Driver","Female",42,NA,"No","No","40_to_64","Night"
20131037,"NSW",2,2013,"Single","No","No","No","90","Driver","Female",18,NA,"No","No","17_to_25","Day"
20131031,"NSW",2,2013,"Single","No","No","No","50","Motorcycle rider","Male",16,NA,"No","No","0_to_16","Night"
20131234,"NSW",2,2013,"Single","No","No","No","50","Motorcycle rider","Male",71,NA,"No","No","65_to_74","Day"
20133091,"Qld",2,2013,"Single","No","No","No","100","Driver","Male",63,NA,"No","No","40_to_64","Night"
20132223,"Vic",2,2013,"Single","No","No","No","60","Driver","Female",82,NA,"No","No","75_or_older","Night"
20132090,"Vic",2,2013,"Single","No","No","No","60","Passenger","Male",22,NA,"No","No","17_to_25","Night"
20132078,"Vic",2,2013,"Multiple","No","No","No","40","Pedestrian","Male",66,NA,"No","No","65_to_74","Day"
20131232,"NSW",2,2013,"Single","No","No","No","60","Motorcycle rider","Male",60,NA,"No","No","40_to_64","Night"
20131184,"NSW",2,2013,"Single","No","No","No","80","Pedal cyclist","Male",61,NA,"No","No","40_to_64","Day"
20131235,"NSW",2,2013,"Single","No","No","No","80","Driver","Male",49,NA,"No","No","40_to_64","Night"
20131243,"NSW",2,2013,"Multiple","No","No","Yes","100","Driver","Male",39,NA,"No","No","26_to_39","Night"
20131117,"NSW",2,2013,"Multiple","No","No","No","50","Motorcycle rider","Male",27,NA,"No","No","26_to_39","Night"
20132025,"Vic",2,2013,"Single","No","No","No","80","Driver","Male",64,NA,"No","No","40_to_64","Night"
20133241,"Qld",2,2013,"Single","No","No","No","60","Driver","Male",38,NA,"No","No","26_to_39","Night"
20135133,"WA",2,2013,"Single","No","No","No","110","Driver","Male",26,NA,"No","No","26_to_39","Night"
20133155,"Qld",2,2013,"Single","No","No","No","100","Driver","Male",24,NA,"No","No","17_to_25","Night"
20131164,"NSW",2,2013,"Single","No","No","No","100","Driver","Female",39,NA,"No","No","26_to_39","Night"
20135108,"WA",1,2013,"Multiple","No","No","No","110","Driver","Male",85,NA,"No","No","75_or_older","Day"
20133190,"Qld",1,2013,"Multiple","No","No","No","60","Pedal cyclist","Male",19,NA,"No","No","17_to_25","Night"
20135131,"WA",1,2013,"Single","No","No","No","110","Passenger","Female",8,NA,"Yes","No","0_to_16","Night"
20133070,"Qld",1,2013,"Single","No","No","No","80","Passenger","Male",27,NA,"No","No","26_to_39","Night"
20135027,"WA",1,2013,"Single","No","No","No","80","Passenger","Female",25,NA,"No","No","17_to_25","Day"
20133140,"Qld",1,2013,"Single","No","No","No","100","Passenger","Female",18,NA,"No","No","17_to_25","Night"
20131026,"NSW",1,2013,"Multiple","No","No","No","90","Motorcycle rider","Male",35,NA,"No","No","26_to_39","Day"
20134076,"SA",1,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",33,NA,"No","No","26_to_39","Night"
20133038,"Qld",1,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",36,NA,"No","No","26_to_39","Day"
20135098,"WA",1,2013,"Single","No","No","No","100","Driver","Male",22,NA,"No","No","17_to_25","Night"
20132149,"Vic",1,2013,"Single","No","No","No","100","Driver","Female",74,NA,"No","No","65_to_74","Day"
20133097,"Qld",1,2013,"Single","No","No","No","60","Driver","Male",34,NA,"No","No","26_to_39","Night"
20132029,"Vic",1,2013,"Single","No","No","No","50","Motorcycle rider","Male",44,NA,"No","No","40_to_64","Day"
20135115,"WA",1,2013,"Multiple","No","No","No","50","Other/-9","Male",13,NA,"No","No","0_to_16","Day"
20134038,"SA",1,2013,"Single","No","No","No","50","Driver","Female",84,NA,"No","No","75_or_older","Day"
20134019,"SA",1,2013,"Multiple","No","No","No","50","Driver","Male",35,NA,"Yes","No","26_to_39","Night"
20132188,"Vic",1,2013,"Multiple","No","No","No","60","Passenger","Male",82,NA,"No","No","75_or_older","Day"
20133195,"Qld",1,2013,"Single","No","No","No","50","Passenger","Male",28,NA,"Yes","No","26_to_39","Night"
20135125,"WA",1,2013,"Single","No","No","No","110","Passenger","Male",30,NA,"No","No","26_to_39","Day"
20132170,"Vic",1,2013,"Single","No","No","No","80","Driver","Male",25,NA,"No","No","17_to_25","Night"
20132047,"Vic",1,2013,"Multiple","No","Yes","No","100","Driver","Female",72,NA,"No","No","65_to_74","Day"
20135081,"WA",1,2013,"Multiple","No","No","No","60","Driver","Male",27,NA,"No","No","26_to_39","Night"
20133133,"Qld",1,2013,"Multiple","No","No","Yes","100","Passenger","Male",33,NA,"No","No","26_to_39","Night"
20137023,"NT",1,2013,"Single","No","No","No","60","Driver","Male",29,NA,"No","No","26_to_39","Night"
20133133,"Qld",1,2013,"Multiple","No","No","Yes","100","Driver","Female",31,NA,"No","No","26_to_39","Night"
20132126,"Vic",1,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",35,NA,"No","No","26_to_39","Night"
20135099,"WA",1,2013,"Multiple","No","No","No","110","Driver","Male",20,NA,"No","No","17_to_25","Day"
20132035,"Vic",1,2013,"Multiple","No","No","No","100","Driver","Female",18,NA,"No","No","17_to_25","Night"
20135080,"WA",1,2013,"Multiple","No","No","Yes","80","Driver","Male",41,NA,"No","No","40_to_64","Day"
20134063,"SA",1,2013,"Single","No","No","No","60","Motorcycle rider","Male",29,NA,"No","No","26_to_39","Night"
20135027,"WA",1,2013,"Single","No","No","No","80","Passenger","Male",25,NA,"No","No","17_to_25","Day"
20133061,"Qld",1,2013,"Multiple","No","No","Yes","110","Passenger","Female",28,NA,"No","No","26_to_39","Night"
20131142,"NSW",1,2013,"Single","No","No","No","100","Driver","Male",23,NA,"No","No","17_to_25","Day"
20134076,"SA",1,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",24,NA,"No","No","17_to_25","Night"
20133034,"Qld",1,2013,"Multiple","No","Yes","No","100","Driver","Male",55,NA,"No","No","40_to_64","Day"
20134061,"SA",1,2013,"Single","No","No","No","50","Driver","Male",26,NA,"No","No","26_to_39","Night"
20132129,"Vic",1,2013,"Multiple","No","No","No","80","Motorcycle rider","Male",61,NA,"No","No","40_to_64","Day"
20133033,"Qld",1,2013,"Single","No","No","No","70","Driver","Female",17,NA,"No","No","17_to_25","Night"
20138007,"ACT",1,2013,"Single","No","No","No","50","Passenger","Male",22,NA,"No","No","17_to_25","Night"
20131218,"NSW",1,2013,"Multiple","No","No","No","70","Motorcycle rider","Male",40,NA,"Yes","No","40_to_64","Night"
20131214,"NSW",1,2013,"Multiple","No","No","No","100","Driver","Female",59,NA,"No","No","40_to_64","Day"
20133020,"Qld",1,2013,"Single","No","No","No","80","Motorcycle rider","Male",40,NA,"No","No","40_to_64","Night"
20134056,"SA",1,2013,"Single","No","No","No","50","Passenger","Female",23,NA,"No","No","17_to_25","Day"
20131057,"NSW",1,2013,"Multiple","No","No","No","80","Driver","Female",34,NA,"Yes","No","26_to_39","Night"
20132141,"Vic",1,2013,"Single","No","No","No","110","Driver","Male",64,NA,"No","No","40_to_64","Day"
20133195,"Qld",1,2013,"Single","No","No","No","50","Passenger","Male",19,NA,"Yes","No","17_to_25","Night"
20132109,"Vic",1,2013,"Single","No","No","No","50","Pedestrian","Female",84,NA,"No","No","75_or_older","Day"
20133236,"Qld",1,2013,"Single","No","No","No","60","Motorcycle rider","Male",18,NA,"No","No","17_to_25","Night"
20133031,"Qld",1,2013,"Single","No","No","No","40","Motorcycle rider","Male",65,NA,"No","No","65_to_74","Night"
20133045,"Qld",1,2013,"Multiple","No","No","No","80","Motorcycle rider","Male",19,NA,"No","No","17_to_25","Day"
20135087,"WA",1,2013,"Single","No","No","No","110","Driver","Male",32,NA,"No","No","26_to_39","Day"
20133148,"Qld",1,2013,"Single","No","No","No","100","Driver","Male",55,NA,"No","No","40_to_64","Night"
20133061,"Qld",1,2013,"Multiple","No","No","Yes","110","Passenger",NA,0,NA,"No","No","0_to_16","Night"
20135049,"WA",1,2013,"Single","No","No","No","110","Motorcycle rider","Male",59,NA,"No","No","40_to_64","Night"
20131077,"NSW",1,2013,"Multiple","No","No","No","50","Pedal cyclist","Male",24,NA,"No","No","17_to_25","Day"
20133061,"Qld",1,2013,"Multiple","No","No","Yes","110","Driver","Male",54,NA,"No","No","40_to_64","Night"
20133112,"Qld",1,2013,"Single","No","No","No","80","Motorcycle rider","Male",49,NA,"No","No","40_to_64","Day"
20132192,"Vic",1,2013,"Single","No","No","No","80","Driver","Male",49,NA,"No","No","40_to_64","Night"
20132071,"Vic",1,2013,"Single","No","No","No","100","Passenger","Female",62,NA,"No","No","40_to_64","Day"
20133171,"Qld",1,2013,"Single","No","No","No","50","Motorcycle rider","Male",40,NA,"No","No","40_to_64","Night"
20135017,"WA",1,2013,"Single","No","Yes","No","110","Driver","Male",40,NA,"No","No","40_to_64","Day"
20133033,"Qld",1,2013,"Single","No","No","No","70","Passenger","Female",16,NA,"No","No","0_to_16","Night"
20132177,"Vic",1,2013,"Single","No","No","No","60","Driver","Male",19,NA,"Yes","No","17_to_25","Night"
20131139,"NSW",1,2013,"Multiple","No","Yes","No","80","Driver","Male",17,NA,"No","No","17_to_25","Night"
20135083,"WA",1,2013,"Multiple","No","No","No","60","Motorcycle rider","Male",20,NA,"No","No","17_to_25","Day"
20133021,"Qld",1,2013,"Single","No","No","No","100","Driver","Male",21,NA,"No","No","17_to_25","Night"
20132065,"Vic",1,2013,"Multiple","No","No","No","100","Passenger","Female",26,NA,"No","No","26_to_39","Day"
20133057,"Qld",1,2013,"Multiple","No","No","Yes","100","Driver","Male",55,NA,"No","No","40_to_64","Night"
20131057,"NSW",1,2013,"Multiple","No","No","No","80","Driver","Male",23,NA,"Yes","No","17_to_25","Night"
20135106,"WA",1,2013,"Single","No","No","No","70","Driver","Male",26,NA,"No","No","26_to_39","Night"
20133035,"Qld",1,2013,"Single","No","No","No","110","Motorcycle rider","Male",35,NA,"No","No","26_to_39","Day"
20133071,"Qld",1,2013,"Single","No","No","No","60","Driver","Male",25,NA,"No","No","17_to_25","Night"
20136015,"Tas",1,2013,"Multiple","No","No","Yes","110","Passenger","Female",69,NA,"No","No","65_to_74","Day"
20131044,"NSW",1,2013,"Single","No","No","No","80","Motorcycle rider","Male",24,NA,"No","No","17_to_25","Night"
20131162,"NSW",1,2013,"Single","No","No","No","50","Driver","Female",66,NA,"No","No","65_to_74","Day"
20131023,"NSW",1,2013,"Single","No","No","No","50","Pedestrian","Female",74,NA,"No","No","65_to_74","Day"
20131160,"NSW",1,2013,"Single","No","No","No","100","Driver","Female",67,NA,"No","No","65_to_74","Day"
20135142,"WA",1,2013,"Multiple","No","No","Yes","70","Pedestrian","Male",13,NA,"No","No","0_to_16","Day"
20134056,"SA",1,2013,"Single","No","No","No","50","Passenger","Male",1,NA,"No","No","0_to_16","Day"
20135019,"WA",1,2013,"Single","No","No","No","80","Pedestrian","Female",15,NA,"No","No","0_to_16","Day"
20134030,"SA",1,2013,"Multiple","No","No","No","100","Pedal cyclist","Male",87,NA,"No","No","75_or_older","Day"
20133232,"Qld",1,2013,"Multiple","No","No","No","60","Driver","Male",90,NA,"No","No","75_or_older","Day"
20134042,"SA",1,2013,"Multiple","No","Yes","No","60","Motorcycle rider","Male",29,NA,"No","No","26_to_39","Day"
20135070,"WA",1,2013,"Single","No","No","No","100","Pedestrian","Male",17,NA,"Yes","No","17_to_25","Night"
20131148,"NSW",1,2013,"Single","No","No","No","100","Passenger","Female",27,NA,"No","No","26_to_39","Day"
20136014,"Tas",1,2013,"Single","No","No","No","50","Pedal cyclist","Male",70,NA,"No","No","65_to_74","Day"
20133123,"Qld",1,2013,"Multiple","No","No","No","80","Driver","Female",28,NA,"No","No","26_to_39","Day"
20133147,"Qld",1,2013,"Single","No","No","No","100","Driver","Male",79,NA,"No","No","75_or_older","Day"
20131021,"NSW",1,2013,"Multiple","No","No","No","100","Motorcycle rider","Male",61,NA,"Yes","No","40_to_64","Day"
20133067,"Qld",1,2013,"Single","No","No","No","110","Passenger","Female",51,NA,"Yes","No","40_to_64","Night"
20135086,"WA",1,2013,"Multiple","No","No","No","100","Driver","Male",72,NA,"No","No","65_to_74","Day"
20134054,"SA",1,2013,"Single","No","No","Yes","60","Pedestrian","Male",10,NA,"No","No","0_to_16","Day"
20133189,"Qld",1,2013,"Single","No","No","Yes","60","Pedestrian","Female",64,NA,"No","No","40_to_64","Day"
20137013,"NT",1,2013,"Multiple","No","No","No","60","Pedestrian","Female",41,NA,"Yes","No","40_to_64","Night"
20131178,"NSW",1,2013,"Single","No","No","No","60","Pedal cyclist","Male",46,NA,"No","No","40_to_64","Night"
20133153,"Qld",1,2013,"Multiple","No","No","No","50","Pedestrian","Male",58,NA,"No","No","40_to_64","Day"
20135002,"WA",1,2013,"Single","No","No","No","80","Pedestrian","Male",0,NA,"No","No","0_to_16","Night"
20121220,"NSW",12,2012,"Single","No","No","No","80","Driver","Female",82,NA,"No","No","75_or_older","Day"
20121098,"NSW",12,2012,"Single","No","No","No","50","Pedestrian","Female",69,NA,"No","No","65_to_74","Day"
